FID,Metro_Buff,CBG_id,Num_Metro,Bus_Buff,Num_Bus,Centroid_X,Centroid_Y,BlockGroup,BikeLength
1900,1,360470503001,0,1,1,189.211742463000010,37.687655849999999,0.017540569465600,1.348793174250000
1901,1,360470505002,0,1,3,189.299944907999990,37.346200261900002,0.017740144224500,1.348793174250000
1902,1,360470491003,0,1,2,189.385529507999990,37.026363016399998,0.023073191062900,1.348793174250000
1903,1,360470501001,0,1,0,189.181333773000010,37.944877322799996,0.019124750294100,1.348793174250000
1904,1,360470501003,0,1,4,189.027011130999990,37.879065501900001,0.035498233423200,1.348793174250000
1905,1,360470503002,0,1,1,189.172405875000010,37.539129230199997,0.013273866532700,1.348793174250000
1906,1,360470505001,0,1,0,189.284935553000000,37.469449539300001,0.025751067471400,1.348793174250000
1907,1,360470505003,0,1,3,189.323477763999990,37.232745575999999,0.021881264452700,1.348793174250000
1908,0,360470261003,0,1,0,189.277473724999990,36.175521322300000,0.015394569656400,1.013089534100000
1909,0,360470265004,0,1,0,189.331340608000000,35.821714999900003,0.015409942420400,1.013089534100000
1910,0,360470263001,0,1,4,189.292876344000010,36.074458272599998,0.046180690727600,1.013089534100000
1911,0,360470265001,0,1,0,189.308303443999990,35.973395410499997,0.015414929292900,1.013089534100000
1912,0,360470265002,0,1,1,189.316031157999990,35.922805059300003,0.015416342838600,1.013089534100000
1913,0,360470265003,0,1,3,189.323622820000000,35.872246027700001,0.015383828433900,1.013089534100000
1914,0,360470267001,0,1,0,189.339042549000000,35.771144988200000,0.015407015141200,1.013089534100000
1915,0,360470267002,0,1,1,189.346627738000000,35.720562671300002,0.015401374499400,1.013089534100000
1916,0,360470267003,0,1,0,189.354412286000010,35.670021789499998,0.015400870559200,1.013089534100000
1917,1,360470259011,0,1,2,189.235265086000000,36.453871584300003,0.030978479081400,1.013089534100000
1918,1,360470261001,0,1,0,189.325062043000000,36.363768890499998,0.015401105317900,1.013089534100000
1919,1,360470261002,0,1,1,189.340424600000010,36.262635136100002,0.015403677350900,1.013089534100000
1920,1,360470267004,0,1,3,189.362086228000010,35.619466740000000,0.015397126127800,1.013089534100000
1921,1,360470269001,0,1,1,189.448073972000000,35.555049500300001,0.015347613902900,1.013089534100000
1922,0,360470359001,0,1,4,190.420130250000000,34.930169750200001,0.019144339535500,0.840976934551000
1923,0,360470363003,0,1,1,190.849617158000000,34.869088453800003,0.026944021409400,0.840976934551000
1924,0,360470347001,0,1,3,190.199422247000000,34.976775931200002,0.017948427307400,0.840976934551000
1925,0,360470363001,0,1,5,191.008819850000010,34.895592688599997,0.021123408764000,0.840976934551000
1926,0,360470363002,0,1,3,190.599169730999990,34.870351215200003,0.034219748960500,0.840976934551000
1927,0,360470363004,0,1,1,190.706323166000000,34.909834700300003,0.017987555300200,0.840976934551000
1928,0,360470307001,0,1,2,190.282737633000010,35.117606353100001,0.015730987005200,1.592422078580000
1929,1,360470309001,0,1,2,189.923189143000000,35.195216508100003,0.030319138460800,1.592422078580000
1930,1,360470311001,0,1,2,189.702316607999990,35.183591775200000,0.022995636479600,1.592422078580000
1931,1,360470313001,0,1,0,189.413572458000000,35.236718073100000,0.016734419001100,1.592422078580000
1932,1,360470303001,0,1,0,190.864134299000000,35.073426578000003,0.032850042087000,1.592422078580000
1933,1,360470303002,0,1,2,190.578136180999990,35.096612231800002,0.031536148322200,1.592422078580000
1934,1,360470303003,0,1,2,190.718553915000000,35.085826104799999,0.033451676014300,1.592422078580000
1935,1,360470307002,0,1,1,190.432803041999990,35.106829314099997,0.016677127567400,1.592422078580000
1936,1,360470307003,0,1,7,190.254753744999990,35.118591650600003,0.070232078769100,1.592422078580000
1937,1,360470311003,0,1,2,189.558059957000010,35.225225274200000,0.016351553856100,1.592422078580000
1938,0,360470261003,0,1,0,189.277473724999990,36.175521322300000,0.015394569656400,1.420389376450000
1939,0,360470265004,0,1,0,189.331340608000000,35.821714999900003,0.015409942420400,1.420389376450000
1940,0,360470263001,0,1,4,189.292876344000010,36.074458272599998,0.046180690727600,1.420389376450000
1941,0,360470265001,0,1,0,189.308303443999990,35.973395410499997,0.015414929292900,1.420389376450000
1942,0,360470265002,0,1,1,189.316031157999990,35.922805059300003,0.015416342838600,1.420389376450000
1943,0,360470265003,0,1,3,189.323622820000000,35.872246027700001,0.015383828433900,1.420389376450000
1944,0,360470267001,0,1,0,189.339042549000000,35.771144988200000,0.015407015141200,1.420389376450000
1945,0,360470267002,0,1,1,189.346627738000000,35.720562671300002,0.015401374499400,1.420389376450000
1946,0,360470267003,0,1,0,189.354412286000010,35.670021789499998,0.015400870559200,1.420389376450000
1947,1,360470259011,0,1,2,189.235265086000000,36.453871584300003,0.030978479081400,1.420389376450000
1948,1,360470269002,1,1,2,189.467174610000000,35.462051323200001,0.012992432648400,1.420389376450000
1949,1,360470257002,0,1,0,189.275929702000010,36.693194788000000,0.007886040839010,1.420389376450000
1950,1,360470257003,0,1,4,189.189095591000010,36.757961521100000,0.031003728858300,1.420389376450000
1951,1,360470259021,0,1,0,189.291253979999990,36.591763007099999,0.023052970819500,1.420389376450000
1952,1,360470261001,0,1,0,189.325062043000000,36.363768890499998,0.015401105317900,1.420389376450000
1953,1,360470261002,0,1,1,189.340424600000010,36.262635136100002,0.015403677350900,1.420389376450000
1954,1,360470267004,0,1,3,189.362086228000010,35.619466740000000,0.015397126127800,1.420389376450000
1955,1,360470269001,0,1,1,189.448073972000000,35.555049500300001,0.015347613902900,1.420389376450000
1956,1,360470303001,0,1,0,190.864134299000000,35.073426578000003,0.032850042087000,0.616695034760000
1957,1,360470303003,0,1,2,190.718553915000000,35.085826104799999,0.033451676014300,0.616695034760000
1958,1,360470365011,0,1,4,191.009533371000000,35.064243593900002,0.032557698533100,0.616695034760000
1959,1,360470365021,0,1,4,191.260069864999990,35.053060310600003,0.044223657945700,0.616695034760000
1960,0,360470690001,0,1,2,190.653391749000010,31.325638611399999,0.033742203154300,1.317329921460000
1961,0,360470692002,0,1,0,190.514895897000000,31.474425557099998,0.023081950046500,1.317329921460000
1962,0,360470728001,0,1,2,190.347625055000010,31.947094594399999,0.047625813225000,1.317329921460000
1963,0,360470678001,0,1,1,190.464914424000000,31.784674076000002,0.032315282822600,1.317329921460000
1964,0,360470678002,0,1,0,190.476689660999990,31.626619816300000,0.031865171140800,1.317329921460000
1965,0,360470688001,0,1,4,190.666998467000010,31.161894774600000,0.032801244915600,1.317329921460000
1966,0,360470688002,0,1,0,190.661999175000010,31.005074257499999,0.027803990355800,1.317329921460000
1967,0,360470720001,0,1,3,190.613214505000000,31.895486012599999,0.062127977436400,1.317329921460000
1968,0,360470722001,0,1,4,190.512884437999990,32.124554956399997,0.057855825862000,1.317329921460000
1969,0,360470692002,0,1,0,190.514895897000000,31.474425557099998,0.023081950046500,1.481727730500000
1970,0,360470728001,0,1,2,190.347625055000010,31.947094594399999,0.047625813225000,1.481727730500000
1971,0,360470670002,0,1,5,190.520773302000010,30.761069862700001,0.054033242574400,1.481727730500000
1972,0,360470678001,0,1,1,190.464914424000000,31.784674076000002,0.032315282822600,1.481727730500000
1973,0,360470678002,0,1,0,190.476689660999990,31.626619816300000,0.031865171140800,1.481727730500000
1974,0,360470682002,0,1,0,190.453238755999990,30.989088310100001,0.037204454151300,1.481727730500000
1975,0,360470690002,0,1,2,190.509095526000010,31.232683024300002,0.033008017724200,1.481727730500000
1976,0,360470720001,0,1,3,190.613214505000000,31.895486012599999,0.062127977436400,1.481727730500000
1977,0,360470722001,0,1,4,190.512884437999990,32.124554956399997,0.057855825862000,1.481727730500000
1978,0,360470724001,0,1,2,190.398422258000010,32.267649468099997,0.024505910507600,1.481727730500000
1979,0,360470030002,0,1,1,184.853215619999990,32.505375090599998,0.017105129074000,0.560131903116000
1980,0,360470034001,0,1,2,184.654660560999990,32.666632470800003,0.121121295395000,0.560131903116000
1981,1,360470068004,0,1,3,184.970408171999990,32.393269919500000,0.020286139677700,0.560131903116000
1982,1,360470133003,0,1,1,187.392118315000000,35.059825558400000,0.013161829534300,1.273639284150000
1983,1,360470135003,0,1,0,187.251918259000010,35.005209694199998,0.014865502666200,1.273639284150000
1984,1,360470137003,1,1,5,187.155505686000000,34.716021754200000,0.029508799240600,1.273639284150000
1985,1,360470139003,0,1,0,187.014548982000010,34.630925989700003,0.014845128776100,1.273639284150000
1986,1,360470141001,0,1,1,187.047738344000010,34.405694478900003,0.021694470462300,1.273639284150000
1987,1,360470143002,0,1,2,186.818057740000000,34.257994861100002,0.028178934032100,1.273639284150000
1988,1,360470133004,0,1,1,187.353583729000010,35.028126851700002,0.014650728401900,1.273639284150000
1989,1,360470135002,0,1,2,187.261319078000010,34.882620087699998,0.029309166269500,1.273639284150000
1990,1,360470137001,0,1,1,187.221552156999990,34.820422312500000,0.014659923938200,1.273639284150000
1991,1,360470137002,0,1,1,187.195237891000000,34.778744786799997,0.014690675177500,1.273639284150000
1992,1,360470139001,0,1,1,187.140186389000010,34.551214244800001,0.014458701616400,1.273639284150000
1993,1,360470139002,0,1,1,187.036882254999990,34.529246904499999,0.014669488110500,1.273639284150000
1994,1,360470139004,0,1,2,187.115950516000000,34.653652361799999,0.014456344402200,1.273639284150000
1995,1,360470141002,0,1,0,186.936030848999990,34.348641936000000,0.019929886346000,1.273639284150000
1996,1,360470143001,1,1,2,186.806950755000000,34.351887536600003,0.034623302261600,1.273639284150000
1997,1,360470143003,0,1,1,186.751384513999990,34.231724856800000,0.021008392479100,1.273639284150000
1998,1,360470145001,0,1,2,186.783946877000010,34.048740167100000,0.029147815972800,1.273639284150000
1999,0,360471070001,0,1,18,193.247471588000000,33.297696438700001,1.171086245480000,0.114572107839000
2000,0,360470226002,0,1,1,187.012042452000000,32.887547340200001,0.017610553061800,0.370136137721000
2001,1,360470498003,0,1,2,187.149514455000000,32.961709759700000,0.022257558403300,0.370136137721000
2002,1,360470498002,0,1,3,187.301721964000000,33.026601286899997,0.026402820302100,0.370136137721000
2003,0,360470155001,0,1,0,187.576927716000000,34.827942234399998,0.014468686349100,0.720323101350000
2004,0,360470165003,0,1,0,187.736969155999990,34.668163861200000,0.021831497154600,0.720323101350000
2005,1,360470135003,0,1,0,187.251918259000010,35.005209694199998,0.014865502666200,0.720323101350000
2006,1,360470135001,0,1,1,187.377673920000010,34.925394120299998,0.014465356484100,0.720323101350000
2007,0,360470165003,0,1,0,187.736969155999990,34.668163861200000,0.021831497154600,0.718885799157000
2008,1,360470135002,0,1,2,187.261319078000010,34.882620087699998,0.029309166269500,0.718885799157000
2009,1,360470155003,0,1,1,187.524094797999990,34.744977854200002,0.014469621274800,0.718885799157000
2010,0,360470226002,0,1,1,187.012042452000000,32.887547340200001,0.017610553061800,0.427742600347000
2011,1,360470110001,1,1,4,186.802579411000010,33.010079569200002,0.038747834200000,0.427742600347000
2012,1,360470110001,1,1,4,186.802579411000010,33.010079569200002,0.038747834200000,0.239435579436000
2013,1,360470110002,0,1,1,186.770245014000010,32.917408657199999,0.022330533424500,0.239435579436000
2014,1,360470112001,1,1,0,186.707827632999990,32.838115899199998,0.026538966500100,0.239435579436000
2015,1,360470092001,0,1,0,186.476321152000000,33.065728923099996,0.014574208413400,0.287697543146000
2016,1,360470118002,1,1,2,185.715778723000000,32.361346239600003,0.051188283821600,0.287206083241000
2017,1,360470122002,0,1,0,185.512695764000000,32.566327446300001,0.014713644688500,0.287206083241000
2018,0,360470616001,0,1,10,189.573406275999990,28.364503256399999,0.317902389023000,0.776688183727000
2019,0,360470620001,0,1,3,189.051405832000000,28.413040602599999,0.058278378792400,0.776688183727000
2020,0,360470620002,0,1,3,189.408184723000010,28.502242492600001,0.078764005498100,0.776688183727000
2021,1,360470092001,0,1,0,186.476321152000000,33.065728923099996,0.014574208413400,0.285539792554000
2022,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.407948231308000
2023,1,360470207002,0,1,0,188.098794239000000,35.018580744700003,0.015176704705300,0.407948231308000
2024,1,360470207003,0,1,1,188.081783922999990,35.132089203900001,0.014699129554200,0.407948231308000
2025,0,360470328001,0,1,2,186.726387963000010,28.298240392899999,0.027196418783100,2.300575627730000
2026,0,360470328004,0,1,3,186.308403161000000,28.235674392899998,0.017690626220200,2.300575627730000
2027,0,360470326004,0,1,0,186.865954845000000,28.318734935300000,0.018222312112900,2.300575627730000
2028,0,360470328002,0,1,1,186.559137345000010,28.273909223800000,0.027236710801100,2.300575627730000
2029,0,360470328003,0,1,2,186.419965985999990,28.252103272500001,0.017775983987400,2.300575627730000
2030,1,360470350001,0,1,1,187.610752872000010,28.373767383400001,0.022309056591600,2.300575627730000
2031,1,360470364002,0,1,4,188.195105676999990,28.496708677000001,0.024493781755000,2.300575627730000
2032,1,360470326001,0,1,5,187.207149627000010,28.321153071099999,0.028657635322200,2.300575627730000
2033,1,360470326005,0,1,3,187.033265086999990,28.343035048899999,0.036369327788700,2.300575627730000
2034,1,360470348002,0,1,4,187.321705392000010,28.335062372100001,0.029937423814900,2.300575627730000
2035,1,360470350002,1,1,11,187.483418374000000,28.343507124599999,0.053309635743300,2.300575627730000
2036,1,360470356022,0,1,3,187.965730084000000,28.403398114100000,0.030302114083000,2.300575627730000
2037,1,360470356023,0,1,3,188.052735903000010,28.375060723800001,0.022487116812300,2.300575627730000
2038,1,360470364001,0,1,1,188.404591060000000,28.559400373399999,0.030897939672000,2.300575627730000
2039,1,360470354002,0,1,2,187.757647006000010,28.396851046700000,0.050554661096500,2.300575627730000
2040,1,360470013002,0,1,5,187.069727930999990,36.801979183400000,0.006511707751040,0.321747380675000
2041,1,360470013001,1,1,13,187.019381982000000,36.625825593400002,0.104585449023000,0.321747380675000
2042,0,360471070001,0,1,18,193.247471588000000,33.297696438700001,1.171086245480000,0.120567097310000
2043,0,360470547001,0,1,1,188.169256975000000,37.340765034199997,0.016303899153700,1.289658975850000
2044,0,360470547003,0,1,0,188.133977254000000,37.413129499999997,0.038492698736100,1.289658975850000
2045,0,360470549001,0,1,2,188.223317667000000,37.496441206199997,0.017130688276600,1.289658975850000
2046,0,360470549002,0,1,8,188.206216589000010,37.592630885200002,0.057811200863600,1.289658975850000
2047,0,360470551001,0,1,5,188.202120893999990,37.797058128600000,0.054577915367100,1.289658975850000
2048,1,360470555001,0,1,4,188.339823172000000,38.048397148500001,0.100939790873000,1.289658975850000
2049,1,360470557001,0,1,0,188.449947229000000,38.217002132899999,0.017180192617200,1.289658975850000
2050,1,360470557002,0,1,4,188.563403101000010,38.337185865700000,0.091692817616400,1.289658975850000
2051,0,360470589001,0,1,2,189.559025982000010,38.829629866900000,0.163987317915000,0.877703807784000
2052,1,360470579002,0,1,7,189.142112184000010,39.149332497000003,0.272862068902000,0.877703807784000
2053,1,360470565001,0,1,5,188.560014857000000,38.861602738400002,0.062055565385500,0.877703807784000
2054,1,360470565003,0,1,6,188.725929283000000,38.873216985600003,0.017711017058900,0.877703807784000
2055,1,360470575003,1,1,3,188.871758249000010,38.965998616699999,0.020539211700500,0.877703807784000
2056,1,360470575004,0,1,3,188.904277103000000,38.830894351900000,0.019222821859000,0.877703807784000
2057,0,360470551002,0,1,4,188.449617270000000,37.713186310700003,0.013259598520000,1.277634043180000
2058,0,360470523004,0,1,0,188.540277199999990,37.699052995999999,0.007705267758450,1.277634043180000
2059,0,360470547003,0,1,0,188.133977254000000,37.413129499999997,0.038492698736100,1.277634043180000
2060,0,360470549001,0,1,2,188.223317667000000,37.496441206199997,0.017130688276600,1.277634043180000
2061,0,360470549002,0,1,8,188.206216589000010,37.592630885200002,0.057811200863600,1.277634043180000
2062,1,360470519001,0,1,0,188.841368824999990,37.989564097799999,0.045847038101600,1.277634043180000
2063,1,360470519002,0,1,1,188.741174400000010,37.853808372499998,0.031918459770900,1.277634043180000
2064,1,360470519003,0,1,4,188.665627339000000,37.750871963599998,0.027878944109000,1.277634043180000
2065,1,360470523003,0,1,0,188.484022356999990,37.583256970800001,0.014686724483000,1.277634043180000
2066,1,360470525002,0,1,2,188.417694963000000,37.382521679800000,0.009755735099840,1.277634043180000
2067,1,360470569001,1,1,7,189.008782801000000,38.426635451999999,0.018190598373200,1.277634043180000
2068,1,360470515001,0,1,5,189.008282323999990,38.121201740300002,0.072070867076700,1.277634043180000
2069,1,360470517001,0,1,6,188.839643462999990,38.214146202400002,0.040283992550900,1.277634043180000
2070,1,360470525001,0,1,17,188.535625630999990,37.422752601600003,0.038656994031200,1.277634043180000
2071,1,360470553002,0,1,4,188.487376082999990,37.847391897400001,0.021341505414000,1.277634043180000
2072,1,360470449004,0,1,17,190.084183079000010,38.022546615400003,0.796695976230000,1.419992237200000
2073,1,360470495002,0,1,3,189.394050945999990,37.658756012700003,0.017920475752700,1.419992237200000
2074,1,360470503001,0,1,1,189.211742463000010,37.687655849999999,0.017540569465600,1.419992237200000
2075,1,360470481002,0,1,1,189.665102658000000,37.696490677299998,0.015318221733400,1.419992237200000
2076,1,360470485001,0,1,7,189.739392879000010,37.448602036600001,0.157220642836000,1.419992237200000
2077,1,360470495001,1,1,1,189.475617268000010,37.656945940599996,0.013965829082100,1.419992237200000
2078,1,360470495003,0,1,3,189.305636701999990,37.647713823499998,0.017961858108600,1.419992237200000
2079,1,360470503002,0,1,1,189.172405875000010,37.539129230199997,0.013273866532700,1.419992237200000
2080,1,360470503003,0,1,3,189.125120654000000,37.676999882600001,0.017574381910100,1.419992237200000
2081,1,360470513002,0,1,2,189.042387187000000,37.514549541500003,0.011806609378300,1.419992237200000
2082,1,360470513003,0,1,4,188.907780011999990,37.619347278799999,0.036343467846100,1.419992237200000
2083,1,360470513004,0,1,1,188.798194798999990,37.602730960300001,0.027398908907500,1.419992237200000
2084,1,360470525001,0,1,17,188.535625630999990,37.422752601600003,0.038656994031200,1.419992237200000
2085,1,360470527005,0,1,2,188.725205544999990,37.444740720699997,0.013606349620700,1.419992237200000
2086,1,360470527007,0,1,1,188.830578580000010,37.478917505600002,0.008760178354740,1.419992237200000
2087,0,360470537001,0,1,0,188.517277283999990,36.919821575599997,0.019408791325000,1.666084613670000
2088,0,360471237001,0,1,3,188.537251316000010,36.550995758600003,0.034559659254900,1.666084613670000
2089,0,360470235002,0,1,2,188.617211964000010,36.356045860000002,0.023627365948600,1.666084613670000
2090,0,360470537002,0,1,8,188.512551510000010,36.779115138199998,0.045240296764400,1.666084613670000
2091,0,360470539001,0,1,3,188.347380750000010,36.928530474699997,0.017641448201200,1.666084613670000
2092,0,360470539002,0,1,1,188.401453704000010,37.028225014500002,0.021533098930900,1.666084613670000
2093,1,360470227004,0,1,6,188.614646542000000,35.582641309600000,0.025944465545500,1.666084613670000
2094,1,360470229001,0,1,1,188.742201542000000,35.861567014300000,0.011730543613700,1.666084613670000
2095,1,360470229003,0,1,4,188.613944772000000,35.842099598899999,0.014810489541900,1.666084613670000
2096,1,360470229004,0,1,1,188.633190429000000,35.715686705000003,0.022230404872900,1.666084613670000
2097,1,360470233002,0,1,2,188.582464221000010,36.096336448499997,0.016244964896400,1.666084613670000
2098,1,360470235001,0,1,3,188.636524930000010,36.229437697300000,0.031035471648300,1.666084613670000
2099,1,360470233003,0,1,0,188.718541530000010,36.034842598099999,0.027873247039500,1.666084613670000
2100,0,360470832002,0,1,1,189.426569468999990,32.777118470399998,0.024555102987500,1.976476699360000
2101,0,360470840001,0,1,3,190.015754930000010,32.879869366599998,0.032540065407300,1.976476699360000
2102,0,360470790004,0,1,2,188.743361959000000,32.786006496100001,0.019215939033300,1.976476699360000
2103,0,360470832001,0,1,2,189.520201517000000,32.758000942999999,0.031648957223600,1.976476699360000
2104,0,360470834001,0,1,1,189.638203992000000,32.848993106300000,0.024094497187800,1.976476699360000
2105,0,360470838001,0,1,2,189.813729360999990,32.863300212100000,0.031942834539100,1.976476699360000
2106,0,360470846001,0,1,2,190.220856418000010,32.896390694700003,0.032936234885400,1.976476699360000
2107,0,360470936002,0,1,7,190.544029999000000,33.178659349100002,0.039973176098200,1.976476699360000
2108,0,360470946002,0,1,2,190.437748365000000,33.058374096999998,0.018729281447700,1.976476699360000
2109,0,360470946003,0,1,1,190.478242671000000,32.885548219800000,0.063259276709900,1.976476699360000
2110,1,360470828003,0,1,2,189.034647659999990,32.799332031699997,0.024260783692800,1.976476699360000
2111,1,360470790001,0,1,0,188.939717093000010,32.711258818399997,0.016332120889300,1.976476699360000
2112,1,360470790003,0,1,0,188.857660372999990,32.784793026000003,0.015975893542300,1.976476699360000
2113,1,360470828001,0,1,2,189.128708499999990,32.755596157299998,0.014935236665000,1.976476699360000
2114,1,360470830001,0,1,2,189.214808081999990,32.780737507700003,0.022843386641900,1.976476699360000
2115,1,360470830002,0,1,3,189.325981942999990,32.779483063100002,0.026047320173600,1.976476699360000
2116,0,360470047001,0,1,5,186.296326357000000,36.006780145000000,0.129902261648000,0.394449641938000
2117,0,360470049003,0,1,0,186.442090285000010,35.833519931799998,0.012208223532900,0.394449641938000
2118,0,360470067005,0,1,0,186.530761336000010,35.798405336599998,0.014086949590500,0.394449641938000
2119,1,360470067001,0,1,1,186.630846571000010,35.758287404999997,0.014381702603100,0.394449641938000
2120,1,360470045004,0,1,0,186.602585995000000,35.883738024499998,0.015395444236800,0.394449641938000
2121,1,360470131003,0,1,1,187.525744879999990,35.182941538700000,0.014517460390100,0.761695437018000
2122,1,360470159003,0,1,1,187.657082855000000,35.115827843799998,0.014534272512700,0.761695437018000
2123,1,360470119002,0,1,2,187.151161997999990,35.360796684000000,0.055451198785900,0.761695437018000
2124,1,360470131004,0,1,0,187.392296211999990,35.251208680700003,0.015002922991100,0.761695437018000
2125,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.761695437018000
2126,1,360470159002,0,1,2,187.788549033000010,35.048548607699999,0.014567835467400,0.761695437018000
2127,1,360470131003,0,1,1,187.525744879999990,35.182941538700000,0.014517460390100,0.779503114107000
2128,1,360470159003,0,1,1,187.657082855000000,35.115827843799998,0.014534272512700,0.779503114107000
2129,1,360470119003,1,1,2,187.210516965000010,35.219912639599997,0.031189613115900,0.779503114107000
2130,1,360470131004,0,1,0,187.392296211999990,35.251208680700003,0.015002922991100,0.779503114107000
2131,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.779503114107000
2132,1,360470159002,0,1,2,187.788549033000010,35.048548607699999,0.014567835467400,0.779503114107000
2133,1,360470498001,0,1,4,187.464542157000010,33.095952291700002,0.030247686217100,0.406447510335000
2134,1,360470498002,0,1,3,187.301721964000000,33.026601286899997,0.026402820302100,0.406447510335000
2135,1,360470500002,0,1,1,187.620892255000000,33.295610659700003,0.033438889389300,0.406447510335000
2136,1,360470500003,0,1,2,187.645763041000010,33.115157785500003,0.023826260872100,0.406447510335000
2137,1,360470199002,1,1,4,188.178899688999990,35.687669691300002,0.011782052980700,0.677348021470000
2138,1,360470163003,0,1,1,187.950499771000010,35.222768625000000,0.020824567440100,0.677348021470000
2139,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.677348021470000
2140,1,360470163001,0,1,4,188.017821069000010,35.483497879399998,0.028580492628800,0.677348021470000
2141,1,360470163002,0,1,1,187.980306555000000,35.342813397900002,0.021682784404400,0.677348021470000
2142,1,360470199003,0,1,6,188.156926276000010,35.596412823400001,0.028847413712100,0.677348021470000
2143,1,360470199004,0,1,2,188.077591051000010,35.786583082200004,0.016246804974100,0.677348021470000
2144,1,360470207003,0,1,1,188.081783922999990,35.132089203900001,0.014699129554200,0.677348021470000
2145,0,360470047001,0,1,5,186.296326357000000,36.006780145000000,0.129902261648000,0.284640949307000
2146,0,360470049001,0,1,2,186.533951685999990,36.083513659099999,0.017298572370400,0.284640949307000
2147,1,360470045002,0,1,1,186.643006928999990,35.999022484900003,0.016969601588900,0.284640949307000
2148,0,360470034003,0,1,6,184.600887680999990,32.385722493499998,0.024697396690900,0.273562437208000
2149,0,360470038001,0,1,2,184.528146195000010,32.276253588099998,0.050231506248800,0.273562437208000
2150,0,360470036002,0,1,0,184.782716615000000,32.279058110000001,0.014528971258300,0.273562437208000
2151,0,360470226002,0,1,1,187.012042452000000,32.887547340200001,0.017610553061800,0.104472036381000
2152,0,360810892002,0,1,0,194.308196966000000,33.355445000000003,0.713484915935000,1.018597471660000
2153,0,360810892003,0,0,0,194.646947336000010,34.175097413600000,0.139618016937000,1.018597471660000
2154,0,360810892005,0,0,0,194.720650303000010,33.788585887399996,0.111597477298000,1.018597471660000
2155,0,360810892007,0,0,0,194.781307147000010,33.503866795599997,0.077477802302800,1.018597471660000
2156,0,360810892008,0,0,0,194.740215283000000,33.317100506400003,0.056058594768200,1.018597471660000
2157,0,360810892003,0,0,0,194.646947336000010,34.175097413600000,0.139618016937000,0.929314574331000
2158,0,360810892005,0,0,0,194.720650303000010,33.788585887399996,0.111597477298000,0.929314574331000
2159,0,360810892007,0,0,0,194.781307147000010,33.503866795599997,0.077477802302800,0.929314574331000
2160,0,360810892008,0,0,0,194.740215283000000,33.317100506400003,0.056058594768200,0.929314574331000
2161,1,360470043003,0,1,3,187.002883510000000,35.920145001800002,0.018922179923000,0.487628578814000
2162,1,360470069002,0,1,1,186.890261911000010,35.701033904200003,0.019178490151900,0.487628578814000
2163,1,360470069001,0,1,1,186.946433065000010,35.810679625200002,0.012813195999300,0.487628578814000
2164,1,360470043002,0,1,2,187.039016804999990,36.044475928399997,0.016089478941600,0.487628578814000
2165,1,360470033002,0,1,5,187.510850390000000,36.010407542000003,0.044577703073100,0.752270851282000
2166,1,360470037001,2,1,19,187.212294418999990,36.069229661100003,0.065095116392300,0.752270851282000
2167,1,360470033001,1,1,0,187.678914010999990,36.000828793899998,0.018963435416200,0.752270851282000
2168,1,360470043002,0,1,2,187.039016804999990,36.044475928399997,0.016089478941600,0.752270851282000
2169,0,360470549002,0,1,8,188.206216589000010,37.592630885200002,0.057811200863600,0.384423045051000
2170,1,360470523003,0,1,0,188.484022356999990,37.583256970800001,0.014686724483000,0.384423045051000
2171,0,360470549002,0,1,8,188.206216589000010,37.592630885200002,0.057811200863600,0.332121538201000
2172,1,360470523003,0,1,0,188.484022356999990,37.583256970800001,0.014686724483000,0.332121538201000
2173,0,360470549001,0,1,2,188.223317667000000,37.496441206199997,0.017130688276600,0.327453204365000
2174,0,360470140001,0,1,2,185.438550851000000,31.412183710499999,0.024126305199900,0.883637620789000
2175,0,360470140002,0,1,1,185.331126629000010,31.275308092000000,0.032388868256600,0.883637620789000
2176,0,360470152001,0,1,3,185.077069986999990,30.789961027400000,0.067232904299200,0.883637620789000
2177,0,360470152003,0,1,2,185.213742459000000,31.129714476200000,0.021787675723900,0.883637620789000
2178,0,360470154001,0,1,10,185.415245727000010,30.667465662300000,0.359503590716000,0.883637620789000
2179,0,360470152002,0,1,1,185.157245612999990,31.006507409000001,0.018545097190300,0.883637620789000
2180,1,360470164001,0,1,8,184.953422480000000,30.457128802000000,0.300112289412000,0.883637620789000
2181,0,360470331002,0,1,0,189.491841209999990,34.310470536399997,0.019505544256800,1.309066809580000
2182,0,360470880003,0,1,3,189.932882522999990,34.203789933800003,0.023640235802000,1.309066809580000
2183,0,360470331001,0,1,0,189.637635469999990,34.311417766700004,0.016261229620200,1.309066809580000
2184,0,360470355002,0,1,4,189.962399615000010,34.314147158799997,0.013573974787700,1.309066809580000
2185,0,360470355003,0,1,2,189.786834015000010,34.342938932800003,0.021909831927400,1.309066809580000
2186,1,360470327001,0,1,2,188.751715816000000,34.237199528300003,0.018950383872000,1.309066809580000
2187,1,360470329002,0,1,2,189.207281112000000,34.275682198299997,0.013962638486700,1.309066809580000
2188,1,360470329004,0,1,2,188.915420186000010,34.250587708700003,0.016356027088000,1.309066809580000
2189,1,360470331003,0,1,2,189.272131943000010,34.360153359400002,0.019229363184800,1.309066809580000
